 # X   Y   IR   IP
   1.0000000000000000        0.0000000000000000     
  0.98124424895446538       0.19276824735514253     
  0.92693535808639560       0.37522042742738315     
  0.84241487372674828       0.53882888058406253     
  0.73507324026430299       0.67798727009459980     
  0.61281418604136273       0.79022683923476267     
  0.48284391805240151       0.87570635119445817     
  0.35100786406073564       0.93637231481165184     
  0.22161333449549939       0.97513447641676754     
   9.7563567334450901E-002  0.99522929521469794     
  -1.9373018270708985E-002  0.99981222287757143     
 -0.12826901228670728       0.99173921163708390     
 -0.22878269707213286       0.97347726920151523     
 -0.32095659002853699       0.94709365547732360     
 -0.40506974741279739       0.91428561549775034     
 -0.48153415109794095       0.87642725363082741     
 -0.55082522495403130       0.83462027175346243     
 -0.61343723742809397       0.78974278198471981     
 -0.66985681125300411       0.74248982388928531     
 -0.72054280882820132       0.69341003193137030     
 -0.76592011015826289       0.64293471531128010     
 -0.80637691378065035       0.59140144784883064     
 -0.84225785614554660       0.53907378379741011     
 -0.87387171849249867       0.48615554664452015     
 -0.90148767477294689       0.43280384305283487     
 -0.92533902147720370       0.37913920743621288     
 -0.94562730821972840       0.32525143425310865     
 -0.96251982945006698       0.27120927894430069     
 -0.97615785953893885       0.21706124085842121     
 -0.98665128461974994       0.16284437966249585     
 -0.99408730097315068       0.10858344836156102     
 -0.99852441848142004        5.4297385183190418E-002
  -1.0000000000000151        1.2246467991473719E-016
  0.97656212089589700        0.0000000000000000     
  0.96248717396226147       0.16470625976706316     
  0.92133487482772414       0.32274857966048498     
  0.85610644528894453       0.46831512281051335     
  0.77116375160621220       0.59706140570763333     
  0.67150954519076567       0.70636405130739688     
  0.56212076498862040       0.79523116580707243     
  0.44747246085062925       0.86398729560077137     
  0.33127793241182185       0.91387376122996700     
  0.21642136127832137       0.94666903685063730     
  0.10500734279315793       0.96438523498911477     
  -1.5230581668960075E-003  0.96905562320039373     
 -0.10225765374709703       0.96260269215968119     
 -0.19668516164129290       0.94676761522603881     
 -0.28458510582424079       0.92308193540139560     
 -0.36593970833130285       0.89286568746013706     
 -0.44086576859776988       0.85724040695573156     
 -0.50956397752208904       0.81714991644614832     
 -0.57228472913825612       0.77338188547699760     
 -0.62929959676549307       0.72659148529952489     
 -0.68088477732743091       0.67732118824786813     
 -0.72731140259047888       0.62602008805234033     
 -0.76883588976435280       0.57305953082715599     
 -0.80569324731163383       0.51874742087523107     
 -0.83810032687878688       0.46333812936122520     
 -0.86624991310234356       0.40704221782997518     
 -0.89031003474591353       0.35003556492387117     
 -0.91042765068754528       0.29246520222401085     
 -0.92672299707692363       0.23445618304211344     
 -0.93929614664416128       0.17611571123131628     
 -0.94822283813808306       0.11753761673990808     
 -0.95355713526540697        5.8806385350141800E-002
 -0.95533181884426077        1.1699440540712428E-016
  0.95291120658837825        0.0000000000000000     
  0.94107573570878822       0.14885686642485679     
  0.90631478825596856       0.29259403358098718     
  0.85073936256339699       0.42663354868021491     
  0.77749111359261536       0.54735510942842469     
  0.69029659992979253       0.65230925854795918     
  0.59302618120468631       0.74022340427521760     
  0.48933617468584628       0.81085049930722020     
  0.38244162520626407       0.86473453682388390     
  0.27500412173471961       0.90295785171422704     
  0.16911694154571641       0.92691643597009954     
   6.6348976803976265E-002  0.93814319188010586     
  -3.2181904181387749E-002  0.93818124121768165     
 -0.12572637674397105       0.92850220636130909     
 -0.21382195921052080       0.91045946053521853     
 -0.29622158511571567       0.88526699279915166     
 -0.37283557458245531       0.85399463352616112     
 -0.44368681143876382       0.81757199637921996     
 -0.50887166068778256       0.77680045055513025     
 -0.56853493580756920       0.73236627271162957     
 -0.62284903740667097       0.68485455282854579     
 -0.67199843622572442       0.63476264405102301     
 -0.71616893059185860       0.58251297678342862     
 -0.75554276337148296       0.52846510522399281     
