 -0.99900001287460327        3.7068053472244507        25.893927054638301       0.99990000000000001        1.0000000000000000        8.8258117920604119E-004   8.8258117920604119E-004   3.6379788070917132E-013  -3.7954367915668441        16.494473074490255        1.0933634362144344       0.49485074659443423        8.4310952664198846E-004   2.9820277225424241E-002
 -0.95538116775833581        3.3063534951138411        14.318196872813576       0.95960018566279359        1.0000000000000000       0.28193645281749352       0.28193645281749352        3.6379788070917132E-013  -1.9505362103107107        16.478977601974325        1.2884925939697549       0.53556002175443795       0.24455794573647768        1.7097487125636236E-002
 -0.91699936535331961        3.0596817998651620        10.080848306641863       0.92003335678691656        1.0000000000000000       0.44333620000604401       0.44333620000604401        3.6379788070917132E-013 -0.60838127781409723        16.470738136539499        1.3948000492434880       0.66006364357495240       0.35606364489719627        8.4445254977820548E-003
 -0.88198912835208543        2.8766076910146192        7.9389567407974377       0.88129951337236889        1.0000000000000000       0.53028535749928829       0.53028535749928829        3.6379788070917132E-013  0.30910401416774963        16.467241574307515        1.4548271045707590       0.83088749186643140       0.39720677758319289        2.7823979939105292E-003
 -0.84915672184078128        2.7284620905639687        6.6163559164770822       0.84339854594123054        1.0000000000000000       0.57425160484184590       0.57425160484184590        3.6379788070917132E-013  0.92613552804030119        16.466693799926272        1.4884312680332936        1.0267993644195059       0.40281376335091845       -7.7299549888049785E-004
 -0.81790539345037716        2.6031788356631482        5.6822922649185887       0.80633067588218310        1.0000000000000000       0.59599201898576659       0.59599201898576659        3.6379788070917132E-013   1.3518025446918993        16.467884681227211        1.5063566528037069        1.2354088958010501       0.39272854107803612       -2.8961460431312898E-003
 -0.78790380860841758        2.4945902312465673        4.9722606020183644       0.77009579128446504        1.0000000000000000       0.60861713631041814       0.60861713631041814        3.6379788070917132E-013   1.6539501948046074        16.470029590342062        1.5145687123548475        1.4481803185192852       0.37775197356511098       -4.0876419542709777E-003
 -0.75895306699024068        2.3990021700289921        4.4036566499953773       0.73469389214807634        1.0000000000000000       0.61989576692481829       0.61989576692481829        3.6379788070917132E-013   1.8855532200710690        16.472645532563501        1.5164829336844674        1.6605698964960811       0.36325069087733314       -4.7085344572085526E-003
 -0.73092335851776657        2.3139910279054186        3.9334147506607824       0.70012497847301702        1.0000000000000000       0.63397800458783171       0.63397800458783171        3.6379788070917132E-013   2.0769079780307180        16.475456104960461        1.5139562940915154        1.8690950215127726       0.35145596496138887       -5.0116484447083921E-003
 -0.70372206375338919        2.2378302207478233        3.5330240722816049       0.66638905025928707        1.0000000000000000       0.65266011239707233       0.65266011239707233        3.6379788070917132E-013   2.2493970644174333        16.478321139198247        1.5079905346343949        2.0718677059739385       0.34288826616073015       -5.1668938488874001E-003
 -0.67727670437950205        2.1692282522464867        3.1917429255563752       0.63348601262602244        1.0000000000000000       0.67628993187490793       0.67628993187490793        3.6379788070917132E-013   2.4139429487888417        16.481185278983645        1.4990708753335142        2.2676303924171082       0.33721951242900072       -5.2818328994502306E-003
 -0.65152638435175780        2.1071715482741982        2.8928574041066728       0.60141605776779272       0.99999999999999989       0.70440305087699151       0.70440305087699140        3.6379788070917132E-013   2.5766103988429960        16.484041846540151        1.4874281209796483        2.4557650486748246       0.33377634410914109       -5.4192880465886656E-003
 -0.62641682520831454        2.0508360892470892        2.6305464201823159       0.57017908837089237        1.0000000000000000       0.73614970445294359       0.73614970445294359        3.6379788070917132E-013   2.7393685350160180        16.486908232580110        1.4731637221999576        2.6360412377746019       0.33181736850590360       -5.6099474474222248E-003
