   0.0000000000000000        1.0000000000000000        1.7044439437292607        1.7044439437292607        3.6379788070917132E-013   274.58964823438163        2.7647481190217857E-007   5.5080208102579054     
   4.1649311079621474E-004   1.0000000000000000        1.7034674629645294        1.7034674629645294        3.6379788070917137E-013   274.58699967120725        5.5297115516576158E-002   5.5062132540439839     
   1.6659724431860575E-003   1.0000000000000000        1.7005380215340051        1.7005380215340051        3.6379788070917116E-013   274.57906000938124       0.11060680078926428        5.5007905163458881     
   3.7484382252475834E-003   1.0000000000000000        1.6956557803526200        1.6956557803526200        3.6379788070917152E-013   274.56585817072988       0.16594177717947239        5.4917485728289170     
   6.6638897727453825E-003   1.0000000000000000        1.6888217196904243        1.6888217196904243        3.6379788070917121E-013   274.54743946599240       0.22131473189137499        5.4790612995609926     
   1.0412328910305215E-002   1.0000000000000000        1.6800386159014262        1.6800386159014262        3.6379788070917126E-013   274.52386381266132       0.27673859160171860        5.4626846552713602     
   1.4993752900966462E-002   1.0000000000000000        1.6693123293993424        1.6693123293993424        3.6379788070917137E-013   274.49520328965423       0.33222645978993737        5.4425912555082521     
   2.0408165089905759E-002   1.0000000000000000        1.6566537976785647        1.6566537976785642        3.6379788070917142E-013   274.46154320501967       0.38779173952979451        5.4187379142504533     
   2.6655559091355304E-002   1.0000000000000000        1.6420800929143071        1.6420800929143073        3.6379788070917142E-013   274.42296968914428       0.44344804934167792        5.3910633542130917     
   3.3735944027221333E-002   1.0000000000000000        1.6256170520477098        1.6256170520477098        3.6379788070917121E-013   274.37957501612340       0.49920952445472910        5.3595089941766014     
   4.1649315641231553E-002   1.0000000000000000        1.6073008897805556        1.6073008897805559        3.6379788070917116E-013   274.33145016624633       0.55509060125954668        5.3240167054804370     
   5.0395667242647060E-002   1.0000000000000000        1.5871797605617861        1.5871797605617861        3.6379788070917132E-013   274.27868162375120       0.61110619251010578        5.2845112202802795     
   5.9975011603922976E-002   1.0000000000000000        1.5653150693431108        1.5653150693431108        3.6379788070917142E-013   274.22134942138848       0.66727188153118588        5.2409151499023716     
   7.0387334736225687E-002   1.0000000000000000        1.5417836307453068        1.5417836307453068        3.6379788070917132E-013   274.15952787471508       0.72360370310432720        5.1931616058391539     
   8.1632660359752862E-002   1.0000000000000000        1.5166754610112978        1.5166754610112978        3.6379788070917132E-013   274.09328023184821       0.78011856935627799        5.1411751540177812     
   9.3710955631132478E-002   1.0000000000000000        1.4900959140489625        1.4900959140489625        3.6379788070917137E-013   274.02266558159567       0.83683376872525650        5.0848803367443303     
  0.10662223636384138        1.0000000000000000        1.4621630847883968        1.4621630847883968        3.6379788070917157E-013   273.94773899644201       0.89376773729535053        5.0242188043490561     
  0.12036652323704336        1.0000000000000000        1.4330055354852129        1.4330055354852131        3.6379788070917116E-013   273.86855706254897       0.95093975059712399        4.9591329867499327     
  0.13494377610883024        1.0000000000000000        1.4027592068819374        1.4027592068819374        3.6379788070917137E-013   273.78518551346468        1.0083697436377448        4.8895226996887740     
  0.15035401444194826        1.0000000000000000        1.3715642943934820        1.3715642943934820        3.6379788070917147E-013   273.69770902241993        1.0660789286197658        4.8154044825942464     
  0.16659726256482291        1.0000000000000000        1.3395572322152449        1.3395572322152449        3.6379788070917116E-013   273.60623915160431        1.1240896605090260        4.7366649757220891     
  0.18367347303702000        1.0000000000000000        1.3068680425359140        1.3068680425359140        3.6379788070917152E-013   273.51092959790719        1.1824252491501475        4.6533302707568822     
  0.20158266897054677        1.0000000000000000        1.2736129156180915        1.2736129156180915        3.6379788070917147E-013   273.41198713146110        1.2411105403528937        4.5653372189805586     
  0.22032487834309328        1.0000000000000000        1.2398883103466396        1.2398883103466396        3.6379788070917106E-013   273.30968341291697        1.3001717841706730        4.4726527098324071     
  0.23990004641569879        1.0000000000000000        1.2057663650802017        1.2057663650802017        3.6379788070917121E-013   273.20436634149416        1.3596365034205145        4.3752794813003995     
  0.26030819994963428        1.0000000000000000        1.1712916103007727        1.1712916103007727        3.6379788070917132E-013   273.09646793362748        1.4195341590536492        4.2731858173523536     
  0.28154933894489953        1.0000000000000000        1.1364785021887140        1.1364785021887140        3.6379788070917126E-013   272.98650486660819        1.4798959807384384        4.1663360177091509     
  0.30362346340149371        1.0000000000000000        1.1013149285279709        1.1013149285279709        3.6379788070917126E-013   272.87507723309852        1.5407552590936253        4.0546733089937792     
  0.32653064143901056        1.0000000000000000        1.0657677818516227        1.0657677818516227        3.6379788070917132E-013   272.76285570871107        1.6021477807226376        3.9380895244069127     
  0.35027073925110541        1.0000000000000000        1.0297945056308984        1.0297945056308984        3.6379788070917137E-013   272.65056069981250        1.6641114186266492        3.8165085869638693     
  0.37484382252452869        1.0000000000000000       0.99335951273707201       0.99335951273707201        3.6379788070917142E-013   272.53892870614493        1.7266875878126631        3.6897514156024753     
  0.40024989125928262        1.0000000000000000       0.95645715890601191       0.95645715890601191        3.6379788070917126E-013   272.42867073213847        1.7899210070427498        3.5575434818974045     
  0.42648894545536536        1.0000000000000000       0.91913945532835262       0.91913945532835262        3.6379788070917132E-013   272.32041622983547        1.8538604744092220        3.4196229236432094     
  0.45356098511277743        1.0000000000000000       0.88154818474815788       0.88154818474815766        3.6379788070917116E-013   272.21465370321471        1.9185596112874101        3.2755863879676039     
  0.48146609294816806        1.0000000000000000       0.84394833082137977       0.84394833082137977        3.6379788070917106E-013   272.11166793563154        1.9840779659627006        3.1249613043076825     
  0.51020410596108046        1.0000000000000002       0.80675836162238801       0.80675836162238801        3.6379788070917137E-013   272.01148380936547        2.0504813662573125        2.9672497317688524     
